9050,"09321","M0001"
9051,"09321","N0001"
9052,"09321","P0024"
9053,"09322","A0143"
9054,"09322","A1279"
9055,"09322","B1695"
9056,"09322","C0229"
9057,"09322","E0150"
9058,"09322","F0003"
9059,"09322","G0003"
9060,"09322","H0003"
9061,"09322","J0001"
9062,"09322","K0003"
9063,"09322","M0001"
9064,"09322","N0001"
9065,"09322","P0024"
9066,"09325","A0208"
9067,"09325","A1279"
9068,"09325","B1484"
9069,"09325","C0229"
9070,"09325","E0152"
9071,"09325","F0014"
9072,"09325","G0003"
9073,"09325","H0136"
9074,"09325","H0147"
9075,"09325","J0123"
9076,"09325","K0012"
9077,"09325","M0194"
9078,"09325","N0001"
9079,"09325","P0024"
9080,"09325","Z0220"
9081,"09326","A0143"
9082,"09326","A1279"
9083,"09326","B1391"
9084,"09326","C0229"
9085,"09326","E0150"
9086,"09326","F0003"
9087,"09326","G0003"
9088,"09326","H0003"
9089,"09326","J0001"
9090,"09326","K0003"
9091,"09326","M0001"
9092,"09326","N0001"
9093,"09326","P0024"
9094,"09334","A1279"
9095,"09334","B2767"
9096,"09334","C0138"
9097,"09334","E0151"
9098,"09334","F0003"
9099,"09334","G0003"
9100,"09334","H0001"
9101,"09334","J0001"
9102,"09334","K0001"
9103,"09334","M0001"
9104,"09334","N0001"
9105,"09334","P0024"
9106,"09334","R0001"
9107,"09340","A1279"
9108,"09340","B1523"
9109,"09340","C0139"
9110,"09340","E0131"
9111,"09340","F0003"
9112,"09340","G0003"
9113,"09340","H0001"
9114,"09340","J0001"
9115,"09340","K0001"
9116,"09340","M0001"
9117,"09340","N0001"
9118,"09340","P0024"
9119,"09340","R0001"
9120,"09351","A0143"
9121,"09351","A1279"
9122,"09351","B1350"
9123,"09351","C0229"
9124,"09351","E0104"
9125,"09351","F0014"
9126,"09351","G0003"
9127,"09351","H0136"
9128,"09351","H0147"
9129,"09351","J0123"
9130,"09351","K0012"
9131,"09351","M0194"
9132,"09351","N0001"
9133,"09351","P0024"
9134,"09351","Z0219"
9135,"09352","A0143"
9136,"09352","A1279"
9137,"09352","B1491"
9138,"09352","C0140"
9139,"09352","E0150"
9140,"09352","F0014"
9141,"09352","G0003"
9142,"09352","H0136"
9143,"09352","J0123"
9144,"09352","K0013"
9145,"09352","M0194"
9146,"09352","N0001"
9147,"09352","P0024"
9148,"09352","Z0219"
9149,"09353","A0143"
9150,"09353","A1279"
9151,"09353","B1491"
9152,"09353","C0140"
9153,"09353","E0150"
9154,"09353","F0014"
9155,"09353","G0003"
9156,"09353","H0136"
9157,"09353","J0123"
9158,"09353","K0012"
9159,"09353","M0194"
9160,"09353","N0001"
9161,"09353","P0024"
9162,"09353","Z0153"
9163,"09353","Z0219"
9164,"09354","A0143"
9165,"09354","A1279"
9166,"09354","B1484"
9167,"09354","C0229"
9168,"09354","E0152"
9169,"09354","F0014"
9170,"09354","G0003"
9171,"09354","H0003"
9172,"09354","J0123"
9173,"09354","K0039"
9174,"09354","M0194"
9175,"09354","N0001"
9176,"09354","P0024"
9177,"09354","Z0219"
9178,"09357","A0143"
9179,"09357","A1279"
9180,"09357","B1529"
9181,"09357","C0229"
9182,"09357","E0116"
9183,"09357","F0014"
9184,"09357","G0003"
9185,"09357","H0136"
9186,"09357","J0123"
9187,"09357","K0012"
9188,"09357","M0194"
9189,"09357","N0001"
9190,"09357","P0024"
9191,"09357","Z0219"
9192,"09367","A0143"
9193,"09367","A1279"
9194,"09367","B1091"
9195,"09367","C0139"
9196,"09367","E0150"
9197,"09367","F0014"
9198,"09367","G0003"
9199,"09367","H0136"
9200,"09367","J0123"
9201,"09367","K0012"
9202,"09367","M0194"
9203,"09367","N0001"
9204,"09367","P0024"
9205,"09367","Z0219"
9206,"09370","A0143"
9207,"09370","A1279"
9208,"09370","B1350"
9209,"09370","C0229"
9210,"09370","E0133"
9211,"09370","F0014"
9212,"09370","G0003"
9213,"09370","H0136"
9214,"09370","J0123"
9215,"09370","K0012"
9216,"09370","M0194"
9217,"09370","N0001"
9218,"09370","P0024"
9219,"09370","Z0219"
9220,"09374","A0143"
9221,"09374","A1279"
9222,"09374","B1344"
9223,"09374","C0229"
9224,"09374","E0133"
9225,"09374","F0014"
9226,"09374","G0003"
9227,"09374","H0136"
9228,"09374","J0123"
9229,"09374","K0012"
9230,"09374","M0194"
9231,"09374","N0001"
9232,"09374","P0024"
9233,"09374","Z0219"
9234,"09379","A0143"
9235,"09379","A1279"
9236,"09379","B1206"
9237,"09379","C0229"
9238,"09379","E0133"
9239,"09379","F0014"
9240,"09379","G0003"
9241,"09379","H0136"
9242,"09379","J0123"
9243,"09379","K0012"
9244,"09379","M0194"
9245,"09379","N0001"
9246,"09379","P0024"
9247,"09379","Z0219"
9248,"09383","A0143"
9249,"09383","A1279"
9250,"09383","B1429"
9251,"09383","C0229"
9252,"09383","E0133"
9253,"09383","F0014"
9254,"09383","G0003"
9255,"09383","H0003"
9256,"09383","J0123"
9257,"09383","K0039"
9258,"09383","M0194"
9259,"09383","N0001"
9260,"09383","P0024"
9261,"09383","Z0219"
9262,"09400","A0127"
9263,"09400","A1279"
9264,"09400","B1245"
9265,"09400","C0300"
9266,"09400","E0123"
9267,"09400","F0014"
9268,"09400","G0003"
9269,"09400","H0194"
9270,"09400","H0215"
9271,"09400","J0123"
9272,"09400","K0003"
9273,"09400","M0001"
9274,"09400","N0001"
9275,"09400","P0024"
9276,"09400","P0105"
9277,"09401","A0143"
9278,"09401","A1279"
9279,"09401","B1245"
9280,"09401","C0167"
9281,"09401","E0110"
9282,"09401","F0014"
9283,"09401","G0003"
9284,"09401","H0194"
9285,"09401","H0215"
9286,"09401","J0123"
9287,"09401","K0003"
9288,"09401","M0194"
9289,"09401","N0001"
9290,"09401","P0024"
9291,"09401","P0105"
9292,"09402","A0143"
9293,"09402","A1279"
9294,"09402","B1245"
9295,"09402","C0167"
9296,"09402","E0110"
9297,"09402","F0014"
9298,"09402","G0003"
9299,"09402","H0136"
9300,"09402","H0367"
9301,"09402","J0123"
9302,"09402","K0003"
9303,"09402","M0194"
9304,"09402","N0001"
9305,"09402","P0024"
9306,"09403","A0196"
9307,"09403","A1279"
9308,"09403","B1529"
9309,"09403","C0213"
9310,"09403","E0121"
9311,"09403","F0014"
9312,"09403","G0003"
9313,"09403","H0136"
9314,"09403","H0194"
9315,"09403","H0215"
9316,"09403","J0123"
9317,"09403","K0003"
9318,"09403","M0194"
9319,"09403","N0001"
9320,"09403","P0024"
9321,"09404","A0127"
9322,"09404","A1279"
9323,"09404","B1507"
9324,"09404","C0300"
9325,"09404","E0109"
9326,"09404","F0003"
9327,"09404","G0003"
9328,"09404","H0003"
9329,"09404","J0001"
9330,"09404","K0003"
9331,"09404","M0001"
9332,"09404","N0001"
9333,"09404","P0024"
9334,"09407","A0196"
9335,"09407","A1279"
9336,"09407","B1350"
9337,"09407","C0213"
9338,"09407","E0121"
9339,"09407","F0014"
9340,"09407","G0003"
9341,"09407","H0136"
9342,"09407","H0194"
9343,"09407","H0215"
9344,"09407","J0123"
9345,"09407","K0003"
9346,"09407","M0194"
9347,"09407","N0001"
9348,"09407","P0024"
9349,"09408","A0196"
9350,"09408","A1279"
9351,"09408","B1344"
9352,"09408","C0213"
9353,"09408","E0121"
9354,"09408","F0014"
9355,"09408","G0003"
9356,"09408","H0136"
9357,"09408","H0194"
9358,"09408","H0215"
9359,"09408","J0123"
9360,"09408","K0003"
9361,"09408","M0194"
9362,"09408","N0001"
9363,"09408","P0024"
9364,"09409","A0127"
9365,"09409","A1279"
9366,"09409","B1484"
9367,"09409","C0300"
9368,"09409","E0114"
9369,"09409","F0014"
9370,"09409","G0003"
9371,"09409","H0194"
9372,"09409","H0215"
9373,"09409","J0123"
9374,"09409","K0003"
9375,"09409","M0194"
9376,"09409","N0001"
9377,"09409","P0024"
9378,"09409","P0105"
9379,"09410","A0127"
9380,"09410","A1279"
9381,"09410","B1245"
9382,"09410","C0300"
9383,"09410","E0139"
9384,"09410","F0018"
9385,"09410","G0003"
9386,"09410","H0112"
9387,"09410","H0194"
9388,"09410","H0215"
9389,"09410","J0136"
9390,"09410","K0003"
9391,"09410","M0001"
9392,"09410","N0001"
9393,"09410","P0024"
9394,"09410","P0105"
9395,"09411","A0127"
9396,"09411","A1279"
9397,"09411","B1245"
9398,"09411","C0300"
9399,"09411","E0123"
9400,"09411","F0018"
9401,"09411","G0003"
9402,"09411","H0194"
9403,"09411","H0215"
9404,"09411","H0241"
9405,"09411","H0259"
9406,"09411","J0001"
9407,"09411","K0003"
9408,"09411","M0001"
9409,"09411","N0001"
9410,"09411","P0024"
9411,"09411","P0105"
9412,"09420","A1279"
9413,"09420","B1545"
9414,"09420","C0229"
9415,"09420","E0151"
9416,"09420","F0014"
9417,"09420","G0003"
9418,"09420","H0136"
9419,"09420","J0123"
9420,"09420","K0023"
9421,"09420","M0194"
9422,"09420","N0001"
9423,"09420","P0024"
9424,"09421","A0143"
9425,"09421","A1279"
9426,"09421","B1209"
9427,"09421","C0139"
9428,"09421","E0150"
9429,"09421","F0003"
9430,"09421","G0003"
9431,"09421","H0138"
9432,"09421","J0001"
9433,"09421","K0003"
9434,"09421","M0001"
9435,"09421","N0001"
9436,"09421","P0024"
9437,"09422","A0143"
9438,"09422","A1279"
9439,"09422","B2448"
9440,"09422","C0229"
9441,"09422","E0152"
9442,"09422","F0003"
9443,"09422","G0003"
9444,"09422","H0003"
9445,"09422","J0136"
9446,"09422","K0003"
9447,"09422","M0001"
9448,"09422","N0001"
9449,"09422","P0024"
9450,"09423","A0143"
9451,"09423","A1279"
9452,"09423","B1207"
9453,"09423","C0213"
9454,"09423","E0119"
9455,"09423","F0001"
9456,"09423","G0003"
9457,"09423","H0001"
9458,"09423","J0001"
9459,"09423","K0003"
9460,"09423","M0001"
9461,"09423","N0001"
9462,"09423","P0026"
9463,"09426","A1279"
9464,"09426","B1140"
9465,"09426","C0167"
9466,"09426","E0104"
9467,"09426","F0022"
9468,"09426","G0001"
9469,"09426","H0136"
9470,"09426","H0182"
9471,"09426","J0001"
9472,"09426","K0003"
9473,"09426","M0001"
9474,"09426","N0001"
9475,"09426","P0024"
9476,"09429","A0143"
9477,"09429","A1279"
9478,"09429","B1484"
9479,"09429","C0229"
9480,"09429","E0150"
9481,"09429","F0003"
9482,"09429","G0003"
9483,"09429","H0003"
9484,"09429","J0001"
9485,"09429","K0003"
9486,"09429","M0001"
9487,"09429","N0001"
9488,"09429","P0024"
9489,"09430","A0143"
9490,"09430","A1279"
9491,"09430","B1484"
9492,"09430","C0229"
9493,"09430","E0150"
9494,"09430","F0003"
9495,"09430","G0003"
9496,"09430","H0003"
9497,"09430","J0001"
9498,"09430","K0003"
9499,"09430","M0001"
9500,"09430","N0001"
9501,"09430","P0024"
9502,"09431","A0143"
9503,"09431","A1279"
9504,"09431","B1350"
9505,"09431","C0229"
9506,"09431","E0104"
9507,"09431","F0014"
9508,"09431","G0003"
9509,"09431","H0136"
9510,"09431","H0147"
9511,"09431","J0123"
9512,"09431","K0013"
9513,"09431","M0194"
9514,"09431","N0001"
9515,"09431","P0024"
9516,"09431","Z0219"
9517,"09432","A0143"
9518,"09432","A1279"
9519,"09432","B1350"
9520,"09432","C0229"
9521,"09432","E0104"
9522,"09432","F0014"
9523,"09432","G0003"
9524,"09432","H0136"
9525,"09432","H0147"
9526,"09432","J0123"
9527,"09432","K0013"
9528,"09432","M0194"
9529,"09432","N0001"
9530,"09432","P0024"
9531,"09432","Z0220"
9532,"09433","A0143"
9533,"09433","A1279"
9534,"09433","B1751"
9535,"09433","C0229"
9536,"09433","E0150"
9537,"09433","F0003"
9538,"09433","G0003"
9539,"09433","H0003"
9540,"09433","J0001"
9541,"09433","K0003"
9542,"09433","M0001"
9543,"09433","N0001"
9544,"09433","P0024"
9545,"09434","A0196"
9546,"09434","A1279"
9547,"09434","B1480"
9548,"09434","C0213"
9549,"09434","E0121"
9550,"09434","F0014"
9551,"09434","G0003"
9552,"09434","H0136"
9553,"09434","J0123"
9554,"09434","K0003"
9555,"09434","M0194"
9556,"09434","N0001"
9557,"09434","P0024"
9558,"09435","A0196"
9559,"09435","A1279"
9560,"09435","B1333"
9561,"09435","C0213"
9562,"09435","E0121"
9563,"09435","F0014"
9564,"09435","G0003"
9565,"09435","H0136"
9566,"09435","J0123"
9567,"09435","K0003"
9568,"09435","M0194"
9569,"09435","N0001"
9570,"09435","P0024"
9571,"09436","A0196"
9572,"09436","A1279"
9573,"09436","B1270"
9574,"09436","C0229"
9575,"09436","E0121"
9576,"09436","F0014"
9577,"09436","G0003"
9578,"09436","H0136"
9579,"09436","J0123"
9580,"09436","K0003"
9581,"09436","M0194"
9582,"09436","N0001"
9583,"09436","P0024"
9584,"09437","A0196"
9585,"09437","A1279"
9586,"09437","B1695"
9587,"09437","C0229"
9588,"09437","E0121"
9589,"09437","F0014"
9590,"09437","G0003"
9591,"09437","H0136"
9592,"09437","J0123"
9593,"09437","K0003"
9594,"09437","M0194"
9595,"09437","N0001"
9596,"09437","P0024"
9597,"09438","A0143"
9598,"09438","A1279"
9599,"09438","B1350"
9600,"09438","C0229"
9601,"09438","E0133"
9602,"09438","F0014"
9603,"09438","G0003"
9604,"09438","H0136"
9605,"09438","J0123"
9606,"09438","K0013"
9607,"09438","M0194"
9608,"09438","N0001"
9609,"09438","P0024"
9610,"09438","Z0219"
9611,"09439","A0143"
9612,"09439","A1279"
9613,"09439","B1344"
9614,"09439","C0229"
9615,"09439","E0133"
9616,"09439","F0014"
9617,"09439","G0003"
9618,"09439","H0003"
9619,"09439","J0123"
9620,"09439","K0039"
9621,"09439","M0194"
9622,"09439","N0001"
9623,"09439","P0024"
9624,"09439","Z0219"
9625,"09440","A0143"
9626,"09440","A1279"
9627,"09440","B1344"
9628,"09440","C0229"
9629,"09440","E0133"
9630,"09440","F0014"
9631,"09440","G0003"
9632,"09440","H0136"
9633,"09440","J0123"
9634,"09440","K0013"
9635,"09440","M0194"
9636,"09440","N0001"
9637,"09440","P0024"
9638,"09440","Z0219"
9639,"09442","A1279"
9640,"09442","B1162"
9641,"09442","C0300"
9642,"09442","E0109"
9643,"09442","F0022"
9644,"09442","G0003"
9645,"09442","H0001"
9646,"09442","J0120"
9647,"09442","K0003"
9648,"09442","M0194"
9649,"09442","N0001"
9650,"09442","P0024"
9651,"09443","A1279"
9652,"09443","B1245"
9653,"09443","C0300"
9654,"09443","E0109"
9655,"09443","F0022"
9656,"09443","G0003"
9657,"09443","H0215"
9658,"09443","H0362"
9659,"09443","J0120"
9660,"09443","K0003"
9661,"09443","M0001"
9662,"09443","N0001"
9663,"09443","P0024"
9664,"09444","A1279"
9665,"09444","B1245"
9666,"09444","C0300"
9667,"09444","E0109"
9668,"09444","F0022"
9669,"09444","G0003"
9670,"09444","H0215"
9671,"09444","H0362"
9672,"09444","J0120"
9673,"09444","K0003"
9674,"09444","M0001"
9675,"09444","N0001"
9676,"09444","P0024"
9677,"09445","A0143"
9678,"09445","A1279"
9679,"09445","B1664"
9680,"09445","C0230"
9681,"09445","E0150"
9682,"09445","F0003"
9683,"09445","G0003"
9684,"09445","H0003"
9685,"09445","J0001"
9686,"09445","K0003"
9687,"09445","M0001"
9688,"09445","N0001"
9689,"09445","P0024"
9690,"09446","A1279"
9691,"09446","B1439"
9692,"09446","C0230"
9693,"09446","E0152"
9694,"09446","F0014"
9695,"09446","G0025"
9696,"09446","H0221"
9697,"09446","J0001"
9698,"09446","K0003"
9699,"09446","M0001"
9700,"09446","N0001"
9701,"09446","P0024"
9702,"09446","Z0051"
9703,"09447","A1279"
9704,"09447","B1439"
9705,"09447","C0230"
9706,"09447","E0152"
9707,"09447","F0014"
9708,"09447","G0025"
9709,"09447","H0221"
9710,"09447","J0001"
9711,"09447","K0003"
9712,"09447","M0001"
9713,"09447","N0001"
9714,"09447","P0024"
9715,"09447","Z0052"
9716,"09447","Z0119"
9717,"10000","A0150"
9718,"10000","A1280"
9719,"10000","B1136"
9720,"10000","C0253"
9721,"10000","E0131"
9722,"10000","F0014"
9723,"10000","G0001"
9724,"10000","H0003"
9725,"10000","H0275"
9726,"10000","J0003"
9727,"10000","K0003"
9728,"10000","M0003"
9729,"10000","N0003"
9730,"10000","P0024"
9731,"10000","R0001"
9732,"10001","A0150"
9733,"10001","A1280"
9734,"10001","B1136"
9735,"10001","C0269"
9736,"10001","E0150"
9737,"10001","F0003"
9738,"10001","G0003"
9739,"10001","H0003"
9740,"10001","J0003"
9741,"10001","K0003"
9742,"10001","M0003"
9743,"10001","N0003"
9744,"10001","P0024"
9745,"10001","R0001"
9746,"10001","Z0048"
9747,"10002","A0150"
9748,"10002","A1280"
9749,"10002","B1136"
9750,"10002","C0270"
9751,"10002","E0150"
9752,"10002","F0003"
9753,"10002","G0001"
9754,"10002","H0003"
9755,"10002","J0003"
9756,"10002","K0003"
9757,"10002","M0003"
9758,"10002","N0003"
9759,"10002","P0024"
9760,"10002","R0001"
9761,"10002","Z0047"
9762,"10003","A0150"
9763,"10003","A1280"
9764,"10003","B1136"
9765,"10003","C0269"
9766,"10003","E0150"
9767,"10003","F0003"
9768,"10003","G0003"
9769,"10003","H0003"
9770,"10003","J0003"
9771,"10003","K0003"
9772,"10003","M0003"
9773,"10003","N0003"
9774,"10003","P0024"
9775,"10003","R0001"
9776,"10003","Z0047"
9777,"10004","A0150"
9778,"10004","A1280"
9779,"10004","B1136"
9780,"10004","C0253"
9781,"10004","E0150"
9782,"10004","F0003"
9783,"10004","G0003"
9784,"10004","H0003"
9785,"10004","J0003"
9786,"10004","K0003"
9787,"10004","M0003"
9788,"10004","N0003"
9789,"10004","P0024"
9790,"10004","R0001"
9791,"10004","Z0037"
9792,"10005","A0150"
9793,"10005","A1280"
9794,"10005","B1136"
9795,"10005","C0268"
9796,"10005","E0150"
9797,"10005","F0003"
9798,"10005","G0003"
9799,"10005","H0003"
9800,"10005","J0003"
9801,"10005","K0003"
9802,"10005","M0003"
9803,"10005","N0003"
9804,"10005","P0024"
9805,"10005","R0001"
9806,"10005","Z0046"
9807,"10006","A0150"
9808,"10006","A1280"
9809,"10006","B1136"
9810,"10006","C0253"
9811,"10006","E0150"
9812,"10006","F0003"
9813,"10006","G0003"
9814,"10006","H0003"
9815,"10006","J0003"
9816,"10006","K0003"
9817,"10006","M0003"
9818,"10006","N0003"
9819,"10006","P0024"
9820,"10006","R0001"
9821,"10006","Z0018"
9822,"10007","A0150"
9823,"10007","A1280"
9824,"10007","B1136"
9825,"10007","C0253"
9826,"10007","E0150"
9827,"10007","F0014"
9828,"10007","G0001"
9829,"10007","H0003"
9830,"10007","J0003"
9831,"10007","K0003"
9832,"10007","M0003"
9833,"10007","N0003"
9834,"10007","P0024"
9835,"10007","R0001"
9836,"10007","Z0018"
9837,"10008","A0150"
9838,"10008","A1280"
9839,"10008","B1136"
9840,"10008","C0269"
9841,"10008","E0150"
9842,"10008","F0003"
9843,"10008","G0003"
9844,"10008","H0003"
9845,"10008","J0003"
9846,"10008","K0003"
9847,"10008","M0003"
9848,"10008","N0003"
9849,"10008","P0024"
9850,"10008","R0001"
9851,"10008","Z0024"
9852,"10009","A0150"
9853,"10009","A1280"
9854,"10009","B1136"
9855,"10009","C0269"
9856,"10009","E0150"
9857,"10009","F0014"
9858,"10009","G0005"
9859,"10009","H0003"
9860,"10009","J0003"
9861,"10009","K0003"
9862,"10009","M0003"
9863,"10009","N0003"
9864,"10009","P0024"
9865,"10009","R0001"
9866,"10009","Z0024"
9867,"10010","A0150"
9868,"10010","A1280"
9869,"10010","B1136"
9870,"10010","C0270"
9871,"10010","E0150"
9872,"10010","F0003"
9873,"10010","G0003"
9874,"10010","H0003"
9875,"10010","J0003"
9876,"10010","K0003"
9877,"10010","M0003"
9878,"10010","N0003"
9879,"10010","P0024"
9880,"10010","R0001"
9881,"10010","Z0024"
9882,"10011","A0150"
9883,"10011","A1280"
9884,"10011","B1136"
9885,"10011","C0270"
9886,"10011","E0150"
9887,"10011","F0014"
9888,"10011","G0005"
9889,"10011","H0003"
9890,"10011","J0003"
9891,"10011","K0003"
9892,"10011","M0003"
9893,"10011","N0003"
9894,"10011","P0024"
9895,"10011","R0001"
9896,"10011","Z0024"
9897,"10012","A0150"
9898,"10012","A1280"
9899,"10012","B1136"
9900,"10012","C0269"
9901,"10012","E0150"
9902,"10012","F0003"
9903,"10012","G0003"
9904,"10012","H0003"
9905,"10012","J0003"
9906,"10012","K0003"
9907,"10012","M0003"
9908,"10012","N0003"
9909,"10012","P0024"
9910,"10012","R0001"
9911,"10012","Z0024"
9912,"10013","A0150"
9913,"10013","A1280"
9914,"10013","B1136"
9915,"10013","C0269"
9916,"10013","E0150"
9917,"10013","F0014"
9918,"10013","G0005"
9919,"10013","H0003"
9920,"10013","J0003"
9921,"10013","K0003"
9922,"10013","M0003"
9923,"10013","N0003"
9924,"10013","P0024"
9925,"10013","R0001"
9926,"10013","Z0024"
9927,"10014","A0150"
9928,"10014","A1280"
9929,"10014","B1136"
9930,"10014","C0270"
9931,"10014","E0150"
9932,"10014","F0003"
9933,"10014","G0003"
9934,"10014","H0003"
9935,"10014","J0003"
9936,"10014","K0003"
9937,"10014","M0003"
9938,"10014","N0003"
9939,"10014","P0024"
9940,"10014","R0001"
9941,"10014","Z0024"
9942,"10015","A0150"
9943,"10015","A1280"
9944,"10015","B1136"
9945,"10015","C0270"
9946,"10015","E0150"
9947,"10015","F0014"
9948,"10015","G0005"
9949,"10015","H0003"
9950,"10015","J0003"
9951,"10015","K0003"
9952,"10015","M0003"
9953,"10015","N0003"
9954,"10015","P0024"
9955,"10015","R0001"
9956,"10015","Z0024"
9957,"10016","A0150"
9958,"10016","A1280"
9959,"10016","B1136"
9960,"10016","C0269"
9961,"10016","E0150"
9962,"10016","F0003"
9963,"10016","G0003"
9964,"10016","H0003"
9965,"10016","J0003"
9966,"10016","K0003"
9967,"10016","M0003"
9968,"10016","N0003"
9969,"10016","P0024"
9970,"10016","R0001"
9971,"10016","Z0024"
9972,"10017","A0150"
9973,"10017","A1280"
9974,"10017","B1136"
9975,"10017","C0269"
9976,"10017","E0150"
9977,"10017","F0014"
9978,"10017","G0005"
9979,"10017","H0003"
9980,"10017","J0003"
9981,"10017","K0003"
9982,"10017","M0003"
9983,"10017","N0003"
9984,"10017","P0024"
9985,"10017","R0001"
9986,"10017","Z0024"
9987,"10018","A0150"
9988,"10018","A1280"
9989,"10018","B1136"
9990,"10018","C0270"
9991,"10018","E0150"
9992,"10018","F0003"
9993,"10018","G0003"
9994,"10018","H0003"
9995,"10018","J0003"
9996,"10018","K0003"
9997,"10018","M0003"
9998,"10018","N0003"
9999,"10018","P0024"
10000,"10018","R0001"
10001,"10018","Z0024"
10002,"10019","A0150"
10003,"10019","A1280"
10004,"10019","B1136"
10005,"10019","C0270"
10006,"10019","E0150"
10007,"10019","F0014"
10008,"10019","G0005"
10009,"10019","H0003"
10010,"10019","J0003"
10011,"10019","K0003"
10012,"10019","M0003"
10013,"10019","N0003"
10014,"10019","P0024"
10015,"10019","R0001"
10016,"10019","Z0024"
10017,"10020","A0150"
10018,"10020","A1280"
10019,"10020","B1136"
10020,"10020","C0269"
10021,"10020","E0150"
10022,"10020","F0003"
10023,"10020","G0003"
10024,"10020","H0003"
10025,"10020","J0003"
10026,"10020","K0003"
10027,"10020","M0003"
10028,"10020","N0003"
10029,"10020","P0024"
10030,"10020","R0001"
10031,"10020","Z0031"
10032,"10021","A0150"
10033,"10021","A1280"
10034,"10021","B1136"
10035,"10021","C0269"
10036,"10021","E0150"
10037,"10021","F0014"
10038,"10021","G0019"
10039,"10021","H0003"
10040,"10021","J0003"
10041,"10021","K0003"
10042,"10021","M0003"
10043,"10021","N0003"
10044,"10021","P0024"
10045,"10021","R0001"
10046,"10021","Z0031"
10047,"10022","A0150"
10048,"10022","A1280"
10049,"10022","B1136"
10050,"10022","C0269"
10051,"10022","E0150"
10052,"10022","F0014"
10053,"10022","G0006"
10054,"10022","H0003"
10055,"10022","J0003"
10056,"10022","K0003"
10057,"10022","M0003"
10058,"10022","N0003"
10059,"10022","P0024"
10060,"10022","R0001"
10061,"10022","Z0031"
10062,"10023","A0150"
10063,"10023","A1280"
10064,"10023","B1136"
10065,"10023","C0269"
10066,"10023","E0150"
10067,"10023","F0014"
10068,"10023","G0005"
10069,"10023","H0003"
10070,"10023","J0003"
10071,"10023","K0003"
10072,"10023","M0003"
10073,"10023","N0003"
10074,"10023","P0024"
10075,"10023","R0001"
10076,"10023","Z0031"
10077,"10024","A0150"
10078,"10024","A1280"
10079,"10024","B1136"
10080,"10024","C0270"
10081,"10024","E0150"
10082,"10024","F0003"
10083,"10024","G0003"
10084,"10024","H0003"
10085,"10024","J0003"
10086,"10024","K0003"
10087,"10024","M0003"
10088,"10024","N0003"
10089,"10024","P0024"
10090,"10024","R0001"
10091,"10024","Z0031"
10092,"10025","A0150"
10093,"10025","A1280"
10094,"10025","B1136"
10095,"10025","C0270"
10096,"10025","E0150"
10097,"10025","F0014"
10098,"10025","G0019"
10099,"10025","H0003"
10100,"10025","J0003"
10101,"10025","K0003"
10102,"10025","M0003"
10103,"10025","N0003"
10104,"10025","P0024"
10105,"10025","R0001"
10106,"10025","Z0031"
10107,"10026","A0150"
10108,"10026","A1280"
10109,"10026","B1136"
10110,"10026","C0270"
10111,"10026","E0150"
10112,"10026","F0014"
10113,"10026","G0006"
10114,"10026","H0003"
10115,"10026","J0003"
10116,"10026","K0003"
10117,"10026","M0003"
10118,"10026","N0003"
10119,"10026","P0024"
10120,"10026","R0001"
10121,"10026","Z0031"
10122,"10027","A0150"
10123,"10027","A1280"
10124,"10027","B1136"
10125,"10027","C0270"
10126,"10027","E0150"
10127,"10027","F0014"
10128,"10027","G0005"
10129,"10027","H0003"
10130,"10027","J0003"
10131,"10027","K0003"
10132,"10027","M0003"
10133,"10027","N0003"
10134,"10027","P0024"
10135,"10027","R0001"
10136,"10027","Z0031"
10137,"10028","A0150"
10138,"10028","A1280"
10139,"10028","B1136"
10140,"10028","C0269"
10141,"10028","E0150"
10142,"10028","F0003"
10143,"10028","G0003"
10144,"10028","H0003"
10145,"10028","J0003"
10146,"10028","K0003"
10147,"10028","M0003"
10148,"10028","N0003"
10149,"10028","P0024"
10150,"10028","R0001"
10151,"10028","Z0031"
10152,"10029","A0150"
10153,"10029","A1280"
10154,"10029","B1136"
10155,"10029","C0269"
10156,"10029","E0150"
10157,"10029","F0014"
10158,"10029","G0019"
10159,"10029","H0003"
10160,"10029","J0003"
10161,"10029","K0003"
10162,"10029","M0003"
10163,"10029","N0003"
10164,"10029","P0024"
10165,"10029","R0001"
10166,"10029","Z0031"
10167,"10030","A0150"
10168,"10030","A1280"
10169,"10030","B1136"
10170,"10030","C0269"
10171,"10030","E0150"
10172,"10030","F0014"
10173,"10030","G0006"
10174,"10030","H0003"
10175,"10030","J0003"
10176,"10030","K0003"
10177,"10030","M0003"
10178,"10030","N0003"
10179,"10030","P0024"
10180,"10030","R0001"
10181,"10030","Z0031"
10182,"10031","A0150"
10183,"10031","A1280"
10184,"10031","B1136"
10185,"10031","C0269"
10186,"10031","E0150"
10187,"10031","F0014"
10188,"10031","G0005"
10189,"10031","H0003"
10190,"10031","J0003"
10191,"10031","K0003"
10192,"10031","M0003"
10193,"10031","N0003"
10194,"10031","P0024"
10195,"10031","R0001"
10196,"10031","Z0031"
10197,"10032","A0150"
10198,"10032","A1280"
10199,"10032","B1136"
10200,"10032","C0270"
10201,"10032","E0150"
10202,"10032","F0003"
10203,"10032","G0003"
10204,"10032","H0003"
10205,"10032","J0003"
10206,"10032","K0003"
10207,"10032","M0003"
10208,"10032","N0003"
10209,"10032","P0024"
10210,"10032","R0001"
10211,"10032","Z0031"
